"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","CPI","TOT","AGRWTH","M","2005-01",1.936108,
"CAN","CPI","TOT","AGRWTH","M","2005-02",2.125604,
"CAN","CPI","TOT","AGRWTH","M","2005-03",2.309913,
"CAN","CPI","TOT","AGRWTH","M","2005-04",2.401537,
"CAN","CPI","TOT","AGRWTH","M","2005-05",1.619048,
"CAN","CPI","TOT","AGRWTH","M","2005-06",1.712655,
"CAN","CPI","TOT","AGRWTH","M","2005-07",2,
"CAN","CPI","TOT","AGRWTH","M","2005-08",2.576336,
"CAN","CPI","TOT","AGRWTH","M","2005-09",3.238095,
"CAN","CPI","TOT","AGRWTH","M","2005-10",2.56654,
"CAN","CPI","TOT","AGRWTH","M","2005-11",1.988636,
"CAN","CPI","TOT","AGRWTH","M","2005-12",2.087286,
"CAN","CPI","TOT","AGRWTH","M","2006-01",2.754036,
"CAN","CPI","TOT","AGRWTH","M","2006-02",2.17597,
"CAN","CPI","TOT","AGRWTH","M","2006-03",2.163688,
"CAN","CPI","TOT","AGRWTH","M","2006-04",2.439024,
"CAN","CPI","TOT","AGRWTH","M","2006-05",2.811621,
"CAN","CPI","TOT","AGRWTH","M","2006-06",2.43218,
"CAN","CPI","TOT","AGRWTH","M","2006-07",2.334267,
"CAN","CPI","TOT","AGRWTH","M","2006-08",2.139535,
"CAN","CPI","TOT","AGRWTH","M","2006-09",0.7380074,
"CAN","CPI","TOT","AGRWTH","M","2006-10",1.019462,
"CAN","CPI","TOT","AGRWTH","M","2006-11",1.392758,
"CAN","CPI","TOT","AGRWTH","M","2006-12",1.672862,
"CAN","CPI","TOT","AGRWTH","M","2007-01",1.109057,
"CAN","CPI","TOT","AGRWTH","M","2007-02",2.037037,
"CAN","CPI","TOT","AGRWTH","M","2007-03",2.302026,
"CAN","CPI","TOT","AGRWTH","M","2007-04",2.197802,
"CAN","CPI","TOT","AGRWTH","M","2007-05",2.187785,
"CAN","CPI","TOT","AGRWTH","M","2007-06",2.191781,
"CAN","CPI","TOT","AGRWTH","M","2007-07",2.189781,
"CAN","CPI","TOT","AGRWTH","M","2007-08",1.730419,
"CAN","CPI","TOT","AGRWTH","M","2007-09",2.472528,
"CAN","CPI","TOT","AGRWTH","M","2007-10",2.385321,
"CAN","CPI","TOT","AGRWTH","M","2007-11",2.472528,
"CAN","CPI","TOT","AGRWTH","M","2007-12",2.3766,
"CAN","CPI","TOT","AGRWTH","M","2008-01",2.193784,
"CAN","CPI","TOT","AGRWTH","M","2008-02",1.814882,
"CAN","CPI","TOT","AGRWTH","M","2008-03",1.350135,
"CAN","CPI","TOT","AGRWTH","M","2008-04",1.702509,
"CAN","CPI","TOT","AGRWTH","M","2008-05",2.230152,
"CAN","CPI","TOT","AGRWTH","M","2008-06",3.127793,
"CAN","CPI","TOT","AGRWTH","M","2008-07",3.392857,
"CAN","CPI","TOT","AGRWTH","M","2008-08",3.491495,
"CAN","CPI","TOT","AGRWTH","M","2008-09",3.395889,
"CAN","CPI","TOT","AGRWTH","M","2008-10",2.598566,
"CAN","CPI","TOT","AGRWTH","M","2008-11",1.966041,
"CAN","CPI","TOT","AGRWTH","M","2008-12",1.160714,
"CAN","CPI","TOT","AGRWTH","M","2009-01",1.073345,
"CAN","CPI","TOT","AGRWTH","M","2009-02",1.426025,
"CAN","CPI","TOT","AGRWTH","M","2009-03",1.243339,
"CAN","CPI","TOT","AGRWTH","M","2009-04",0.3524229,
"CAN","CPI","TOT","AGRWTH","M","2009-05",0.08726004,
"CAN","CPI","TOT","AGRWTH","M","2009-06",-0.2599653,
"CAN","CPI","TOT","AGRWTH","M","2009-07",-0.9499136,
"CAN","CPI","TOT","AGRWTH","M","2009-08",-0.7785467,
"CAN","CPI","TOT","AGRWTH","M","2009-09",-0.8643042,
"CAN","CPI","TOT","AGRWTH","M","2009-10",0.08733624,
"CAN","CPI","TOT","AGRWTH","M","2009-11",0.9640666,
"CAN","CPI","TOT","AGRWTH","M","2009-12",1.323919,
"CAN","CPI","TOT","AGRWTH","M","2010-01",1.858407,
"CAN","CPI","TOT","AGRWTH","M","2010-02",1.581722,
"CAN","CPI","TOT","AGRWTH","M","2010-03",1.403509,
"CAN","CPI","TOT","AGRWTH","M","2010-04",1.843723,
"CAN","CPI","TOT","AGRWTH","M","2010-05",1.394943,
"CAN","CPI","TOT","AGRWTH","M","2010-06",0.9556907,
"CAN","CPI","TOT","AGRWTH","M","2010-07",1.830863,
"CAN","CPI","TOT","AGRWTH","M","2010-08",1.743679,
"CAN","CPI","TOT","AGRWTH","M","2010-09",1.918047,
"CAN","CPI","TOT","AGRWTH","M","2010-10",2.443281,
"CAN","CPI","TOT","AGRWTH","M","2010-11",1.996528,
"CAN","CPI","TOT","AGRWTH","M","2010-12",2.351916,
"CAN","CPI","TOT","AGRWTH","M","2011-01",2.345786,
"CAN","CPI","TOT","AGRWTH","M","2011-02",2.16263,
"CAN","CPI","TOT","AGRWTH","M","2011-03",3.287197,
"CAN","CPI","TOT","AGRWTH","M","2011-04",3.275862,
"CAN","CPI","TOT","AGRWTH","M","2011-05",3.697335,
"CAN","CPI","TOT","AGRWTH","M","2011-06",3.098107,
"CAN","CPI","TOT","AGRWTH","M","2011-07",2.739726,
"CAN","CPI","TOT","AGRWTH","M","2011-08",3.084833,
"CAN","CPI","TOT","AGRWTH","M","2011-09",3.165098,
"CAN","CPI","TOT","AGRWTH","M","2011-10",2.896082,
"CAN","CPI","TOT","AGRWTH","M","2011-11",2.893617,
"CAN","CPI","TOT","AGRWTH","M","2011-12",2.297872,
"CAN","CPI","TOT","AGRWTH","M","2012-01",2.4618,
"CAN","CPI","TOT","AGRWTH","M","2012-02",2.624894,
"CAN","CPI","TOT","AGRWTH","M","2012-03",1.926298,
"CAN","CPI","TOT","AGRWTH","M","2012-04",2.003339,
"CAN","CPI","TOT","AGRWTH","M","2012-05",1.243781,
"CAN","CPI","TOT","AGRWTH","M","2012-06",1.502504,
"CAN","CPI","TOT","AGRWTH","M","2012-07",1.25,
"CAN","CPI","TOT","AGRWTH","M","2012-08",1.246883,
"CAN","CPI","TOT","AGRWTH","M","2012-09",1.160862,
"CAN","CPI","TOT","AGRWTH","M","2012-10",1.15894,
"CAN","CPI","TOT","AGRWTH","M","2012-11",0.8271298,
"CAN","CPI","TOT","AGRWTH","M","2012-12",0.8319467,
"CAN","CPI","TOT","AGRWTH","M","2013-01",0.4971002,
"CAN","CPI","TOT","AGRWTH","M","2013-02",1.237624,
"CAN","CPI","TOT","AGRWTH","M","2013-03",0.9860312,
"CAN","CPI","TOT","AGRWTH","M","2013-04",0.4091653,
"CAN","CPI","TOT","AGRWTH","M","2013-05",0.7371007,
"CAN","CPI","TOT","AGRWTH","M","2013-06",1.151316,
"CAN","CPI","TOT","AGRWTH","M","2013-07",1.316872,
"CAN","CPI","TOT","AGRWTH","M","2013-08",1.067323,
"CAN","CPI","TOT","AGRWTH","M","2013-09",1.065574,
"CAN","CPI","TOT","AGRWTH","M","2013-10",0.6546645,
"CAN","CPI","TOT","AGRWTH","M","2013-11",0.902379,
"CAN","CPI","TOT","AGRWTH","M","2013-12",1.237624,
"CAN","CPI","TOT","AGRWTH","M","2014-01",1.483924,
"CAN","CPI","TOT","AGRWTH","M","2014-02",1.140994,
"CAN","CPI","TOT","AGRWTH","M","2014-03",1.545972,
"CAN","CPI","TOT","AGRWTH","M","2014-04",2.03749,
"CAN","CPI","TOT","AGRWTH","M","2014-05",2.276423,
"CAN","CPI","TOT","AGRWTH","M","2014-06",2.357723,
"CAN","CPI","TOT","AGRWTH","M","2014-07",2.112104,
"CAN","CPI","TOT","AGRWTH","M","2014-08",2.112104,
"CAN","CPI","TOT","AGRWTH","M","2014-09",2.027575,
"CAN","CPI","TOT","AGRWTH","M","2014-10",2.357723,
"CAN","CPI","TOT","AGRWTH","M","2014-11",1.95122,
"CAN","CPI","TOT","AGRWTH","M","2014-12",1.466993,
"CAN","CPI","TOT","AGRWTH","M","2015-01",0.9748172,
"CAN","CPI","TOT","AGRWTH","M","2015-02",1.047542,
"CAN","CPI","TOT","AGRWTH","M","2015-03",1.201923,
"CAN","CPI","TOT","AGRWTH","M","2015-04",0.798722,
"CAN","CPI","TOT","AGRWTH","M","2015-05",0.8744038,
"CAN","CPI","TOT","AGRWTH","M","2015-06",1.032565,
"CAN","CPI","TOT","AGRWTH","M","2015-07",1.272872,
"CAN","CPI","TOT","AGRWTH","M","2015-08",1.272872,
"CAN","CPI","TOT","AGRWTH","M","2015-09",1.033386,
"CAN","CPI","TOT","AGRWTH","M","2015-10",1.032565,
"CAN","CPI","TOT","AGRWTH","M","2015-11",1.355662,
"CAN","CPI","TOT","AGRWTH","M","2015-12",1.606426,
"CAN","CPI","TOT","AGRWTH","M","2016-01",2.011263,
"CAN","CPI","TOT","AGRWTH","M","2016-02",1.355662,
"CAN","CPI","TOT","AGRWTH","M","2016-03",1.266825,
"CAN","CPI","TOT","AGRWTH","M","2016-04",1.664025,
"CAN","CPI","TOT","AGRWTH","M","2016-05",1.497242,
"CAN","CPI","TOT","AGRWTH","M","2016-06",1.493711,
"CAN","CPI","TOT","AGRWTH","M","2016-07",1.256873,
"CAN","CPI","TOT","AGRWTH","M","2016-08",1.099764,
"CAN","CPI","TOT","AGRWTH","M","2016-09",1.33753,
"CAN","CPI","TOT","AGRWTH","M","2016-10",1.493711,
"CAN","CPI","TOT","AGRWTH","M","2016-11",1.180173,
"CAN","CPI","TOT","AGRWTH","M","2016-12",1.501976,
"CAN","CPI","TOT","AGRWTH","M","2017-01",2.129338,
"CAN","CPI","TOT","AGRWTH","M","2017-02",2.045633,
"CAN","CPI","TOT","AGRWTH","M","2017-03",1.563722,
"CAN","CPI","TOT","AGRWTH","M","2017-04",1.636789,
"CAN","CPI","TOT","AGRWTH","M","2017-05",1.319876,
"CAN","CPI","TOT","AGRWTH","M","2017-06",1.006971,
"CAN","CPI","TOT","AGRWTH","M","2017-07",1.163693,
"CAN","CPI","TOT","AGRWTH","M","2017-08",1.398601,
"CAN","CPI","TOT","AGRWTH","M","2017-09",1.552795,
"CAN","CPI","TOT","AGRWTH","M","2017-10",1.394268,
"CAN","CPI","TOT","AGRWTH","M","2017-11",2.099533,
"CAN","CPI","TOT","AGRWTH","M","2017-12",1.869159,
"CAN","CPI","TOT","AGRWTH","M","2018-01",1.698842,
"CAN","CPI","TOT","AGRWTH","M","2018-02",2.158828,
"CAN","CPI","TOT","AGRWTH","M","2018-03",2.309469,
"CAN","CPI","TOT","AGRWTH","M","2018-04",2.223926,
"CAN","CPI","TOT","AGRWTH","M","2018-05",2.222222,
"CAN","CPI","TOT","AGRWTH","M","2018-06",2.453988,
"CAN","CPI","TOT","AGRWTH","M","2018-07",2.990798,
"CAN","CPI","TOT","AGRWTH","M","2018-08",2.835249,
"CAN","CPI","TOT","AGRWTH","M","2018-09",2.217125,
"CAN","CPI","TOT","AGRWTH","M","2018-10",2.444614,
"CAN","CPI","TOT","AGRWTH","M","2018-11",1.675552,
"CAN","CPI","TOT","AGRWTH","M","2018-12",1.987768,
"CAN","CPI","TOT","AGRWTH","M","2019-01",1.442673,
"CAN","CPI","TOT","AGRWTH","M","2019-02",1.509434,
"CAN","CPI","TOT","AGRWTH","M","2019-03",1.881114,
"CAN","CPI","TOT","AGRWTH","M","2019-04",2.025506,
"CAN","CPI","TOT","AGRWTH","M","2019-05",2.398801,
"CAN","CPI","TOT","AGRWTH","M","2019-06",2.020958,
"CZE","CPI","TOT","AGRWTH","M","2003-02",-0.2580645,
"CZE","CPI","TOT","AGRWTH","M","2003-03",-0.3870968,
"CZE","CPI","TOT","AGRWTH","M","2003-04",-0.1290323,
"CZE","CPI","TOT","AGRWTH","M","2003-05",0,
"CZE","CPI","TOT","AGRWTH","M","2003-06",0.3891051,
"CZE","CPI","TOT","AGRWTH","M","2003-07",0,
"CZE","CPI","TOT","AGRWTH","M","2003-08",-0.129199,
"CZE","CPI","TOT","AGRWTH","M","2003-09",0,
"CZE","CPI","TOT","AGRWTH","M","2003-10",0.3911343,
"CZE","CPI","TOT","AGRWTH","M","2003-11",1.044386,
"CZE","CPI","TOT","AGRWTH","M","2003-12",1.043025,
"CZE","CPI","TOT","AGRWTH","M","2004-01",2.33463,
"CZE","CPI","TOT","AGRWTH","M","2004-02",2.32859,
"CZE","CPI","TOT","AGRWTH","M","2004-03",2.46114,
"CZE","CPI","TOT","AGRWTH","M","2004-04",2.196383,
"CZE","CPI","TOT","AGRWTH","M","2004-05",2.713178,
"CZE","CPI","TOT","AGRWTH","M","2004-06",2.842377,
"CZE","CPI","TOT","AGRWTH","M","2004-07",3.096774,
"CZE","CPI","TOT","AGRWTH","M","2004-08",3.363519,
"CZE","CPI","TOT","AGRWTH","M","2004-09",2.857143,
"CZE","CPI","TOT","AGRWTH","M","2004-10",3.376623,
"CZE","CPI","TOT","AGRWTH","M","2004-11",2.842377,
"CZE","CPI","TOT","AGRWTH","M","2004-12",2.709677,
"CZE","CPI","TOT","AGRWTH","M","2005-01",1.647655,
"CZE","CPI","TOT","AGRWTH","M","2005-02",1.643489,
"CZE","CPI","TOT","AGRWTH","M","2005-03",1.517067,
"CZE","CPI","TOT","AGRWTH","M","2005-04",1.643489,
"CZE","CPI","TOT","AGRWTH","M","2005-05",1.257862,
"CZE","CPI","TOT","AGRWTH","M","2005-06",1.758794,
"CZE","CPI","TOT","AGRWTH","M","2005-07",1.627034,
"CZE","CPI","TOT","AGRWTH","M","2005-08",1.627034,
"CZE","CPI","TOT","AGRWTH","M","2005-09",2.272727,
"CZE","CPI","TOT","AGRWTH","M","2005-10",2.638191,
"CZE","CPI","TOT","AGRWTH","M","2005-11",2.386935,
"CZE","CPI","TOT","AGRWTH","M","2005-12",2.261307,
"CZE","CPI","TOT","AGRWTH","M","2006-01",2.992519,
"CZE","CPI","TOT","AGRWTH","M","2006-02",2.736318,
"CZE","CPI","TOT","AGRWTH","M","2006-03",2.864259,
"CZE","CPI","TOT","AGRWTH","M","2006-04",2.736318,
"CZE","CPI","TOT","AGRWTH","M","2006-05",3.10559,
"CZE","CPI","TOT","AGRWTH","M","2006-06",2.716049,
"CZE","CPI","TOT","AGRWTH","M","2006-07",2.955665,
"CZE","CPI","TOT","AGRWTH","M","2006-08",3.20197,
"CZE","CPI","TOT","AGRWTH","M","2006-09",2.716049,
"CZE","CPI","TOT","AGRWTH","M","2006-10",1.22399,
"CZE","CPI","TOT","AGRWTH","M","2006-11",1.472393,
"CZE","CPI","TOT","AGRWTH","M","2006-12",1.719902,
"CZE","CPI","TOT","AGRWTH","M","2007-01",1.210654,
"CZE","CPI","TOT","AGRWTH","M","2007-02",1.452785,
"CZE","CPI","TOT","AGRWTH","M","2007-03",1.815981,
"CZE","CPI","TOT","AGRWTH","M","2007-04",2.542373,
"CZE","CPI","TOT","AGRWTH","M","2007-05",2.409639,
"CZE","CPI","TOT","AGRWTH","M","2007-06",2.403846,
"CZE","CPI","TOT","AGRWTH","M","2007-07",2.392344,
"CZE","CPI","TOT","AGRWTH","M","2007-08",2.505967,
"CZE","CPI","TOT","AGRWTH","M","2007-09",2.884615,
"CZE","CPI","TOT","AGRWTH","M","2007-10",4.111246,
"CZE","CPI","TOT","AGRWTH","M","2007-11",5.078598,
"CZE","CPI","TOT","AGRWTH","M","2007-12",5.434783,
"CZE","CPI","TOT","AGRWTH","M","2008-01",7.535885,
"CZE","CPI","TOT","AGRWTH","M","2008-02",7.637231,
"CZE","CPI","TOT","AGRWTH","M","2008-03",7.134364,
"CZE","CPI","TOT","AGRWTH","M","2008-04",6.729634,
"CZE","CPI","TOT","AGRWTH","M","2008-05",6.823529,
"CZE","CPI","TOT","AGRWTH","M","2008-06",6.807512,
"CZE","CPI","TOT","AGRWTH","M","2008-07",6.892523,
"CZE","CPI","TOT","AGRWTH","M","2008-08",6.402794,
"CZE","CPI","TOT","AGRWTH","M","2008-09",6.542056,
"CZE","CPI","TOT","AGRWTH","M","2008-10",5.923345,
"CZE","CPI","TOT","AGRWTH","M","2008-11",4.372842,
"CZE","CPI","TOT","AGRWTH","M","2008-12",3.665521,
"CZE","CPI","TOT","AGRWTH","M","2009-01",2.224694,
"CZE","CPI","TOT","AGRWTH","M","2009-02",1.884701,
"CZE","CPI","TOT","AGRWTH","M","2009-03",2.219756,
"CZE","CPI","TOT","AGRWTH","M","2009-04",1.769912,
"CZE","CPI","TOT","AGRWTH","M","2009-05",1.321586,
"CZE","CPI","TOT","AGRWTH","M","2009-06",1.098901,
"CZE","CPI","TOT","AGRWTH","M","2009-07",0.2185792,
"CZE","CPI","TOT","AGRWTH","M","2009-08",0.1094092,
"CZE","CPI","TOT","AGRWTH","M","2009-09",0,
"CZE","CPI","TOT","AGRWTH","M","2009-10",-0.1096491,
"CZE","CPI","TOT","AGRWTH","M","2009-11",0.5512679,
"CZE","CPI","TOT","AGRWTH","M","2009-12",0.9944751,
"CZE","CPI","TOT","AGRWTH","M","2010-01",0.6528836,
"CZE","CPI","TOT","AGRWTH","M","2010-02",0.6528836,
"CZE","CPI","TOT","AGRWTH","M","2010-03",0.6514658,
"CZE","CPI","TOT","AGRWTH","M","2010-04",1.195652,
"CZE","CPI","TOT","AGRWTH","M","2010-05",1.304348,
"CZE","CPI","TOT","AGRWTH","M","2010-06",1.304348,
"CZE","CPI","TOT","AGRWTH","M","2010-07",1.962923,
"CZE","CPI","TOT","AGRWTH","M","2010-08",1.857924,
"CZE","CPI","TOT","AGRWTH","M","2010-09",1.973684,
"CZE","CPI","TOT","AGRWTH","M","2010-10",1.866081,
"CZE","CPI","TOT","AGRWTH","M","2010-11",1.973684,
"CZE","CPI","TOT","AGRWTH","M","2010-12",2.297593,
"CZE","CPI","TOT","AGRWTH","M","2011-01",1.72973,
"CZE","CPI","TOT","AGRWTH","M","2011-02",1.837838,
"CZE","CPI","TOT","AGRWTH","M","2011-03",1.725998,
"CZE","CPI","TOT","AGRWTH","M","2011-04",1.503759,
"CZE","CPI","TOT","AGRWTH","M","2011-05",1.93133,
"CZE","CPI","TOT","AGRWTH","M","2011-06",1.824034,
"CZE","CPI","TOT","AGRWTH","M","2011-07",1.71123,
"CZE","CPI","TOT","AGRWTH","M","2011-08",1.824034,
"CZE","CPI","TOT","AGRWTH","M","2011-09",1.827957,
"CZE","CPI","TOT","AGRWTH","M","2011-10",2.262931,
"CZE","CPI","TOT","AGRWTH","M","2011-11",2.473118,
"CZE","CPI","TOT","AGRWTH","M","2011-12",2.352941,
"CZE","CPI","TOT","AGRWTH","M","2012-01",3.506907,
"CZE","CPI","TOT","AGRWTH","M","2012-02",3.715499,
"CZE","CPI","TOT","AGRWTH","M","2012-03",3.711559,
"CZE","CPI","TOT","AGRWTH","M","2012-04",3.492064,
"CZE","CPI","TOT","AGRWTH","M","2012-05",3.157895,
"CZE","CPI","TOT","AGRWTH","M","2012-06",3.477345,
"CZE","CPI","TOT","AGRWTH","M","2012-07",3.154574,
"CZE","CPI","TOT","AGRWTH","M","2012-08",3.266596,
"CZE","CPI","TOT","AGRWTH","M","2012-09",3.379092,
"CZE","CPI","TOT","AGRWTH","M","2012-10",3.477345,
"CZE","CPI","TOT","AGRWTH","M","2012-11",2.728227,
"CZE","CPI","TOT","AGRWTH","M","2012-12",2.403344,
"CZE","CPI","TOT","AGRWTH","M","2013-01",1.950719,
"CZE","CPI","TOT","AGRWTH","M","2013-02",1.740021,
"CZE","CPI","TOT","AGRWTH","M","2013-03",1.738241,
"CZE","CPI","TOT","AGRWTH","M","2013-04",1.738241,
"CZE","CPI","TOT","AGRWTH","M","2013-05",1.326531,
"CZE","CPI","TOT","AGRWTH","M","2013-06",1.527495,
"CZE","CPI","TOT","AGRWTH","M","2013-07",1.427115,
"CZE","CPI","TOT","AGRWTH","M","2013-08",1.326531,
"CZE","CPI","TOT","AGRWTH","M","2013-09",1.02145,
"CZE","CPI","TOT","AGRWTH","M","2013-10",0.9164969,
"CZE","CPI","TOT","AGRWTH","M","2013-11",1.123595,
"CZE","CPI","TOT","AGRWTH","M","2013-12",1.428571,
"CZE","CPI","TOT","AGRWTH","M","2014-01",0.2014099,
"CZE","CPI","TOT","AGRWTH","M","2014-02",0.2012073,
"CZE","CPI","TOT","AGRWTH","M","2014-03",0.1005025,
"CZE","CPI","TOT","AGRWTH","M","2014-04",0.1005025,
"CZE","CPI","TOT","AGRWTH","M","2014-05",0.4028198,
"CZE","CPI","TOT","AGRWTH","M","2014-06",0,
"CZE","CPI","TOT","AGRWTH","M","2014-07",0.5025126,
"CZE","CPI","TOT","AGRWTH","M","2014-08",0.6042296,
"CZE","CPI","TOT","AGRWTH","M","2014-09",0.7077857,
"CZE","CPI","TOT","AGRWTH","M","2014-10",0.7063572,
"CZE","CPI","TOT","AGRWTH","M","2014-11",0.5050505,
"CZE","CPI","TOT","AGRWTH","M","2014-12",0.1006036,
"CZE","CPI","TOT","AGRWTH","M","2015-01",0,
"CZE","CPI","TOT","AGRWTH","M","2015-02",0.1004016,
"CZE","CPI","TOT","AGRWTH","M","2015-03",0.2008032,
"CZE","CPI","TOT","AGRWTH","M","2015-04",0.502008,
"CZE","CPI","TOT","AGRWTH","M","2015-05",0.7021063,
"CZE","CPI","TOT","AGRWTH","M","2015-06",0.8024072,
"CZE","CPI","TOT","AGRWTH","M","2015-07",0.4,
"CZE","CPI","TOT","AGRWTH","M","2015-08",0.3003003,
"CZE","CPI","TOT","AGRWTH","M","2015-09",0.4016064,
"CZE","CPI","TOT","AGRWTH","M","2015-10",0.2004008,
"CZE","CPI","TOT","AGRWTH","M","2015-11",0.1005025,
"CZE","CPI","TOT","AGRWTH","M","2015-12",0,
"CZE","CPI","TOT","AGRWTH","M","2016-01",0.6030151,
"CZE","CPI","TOT","AGRWTH","M","2016-02",0.5015045,
"CZE","CPI","TOT","AGRWTH","M","2016-03",0.3006012,
"CZE","CPI","TOT","AGRWTH","M","2016-04",0.5994006,
"CZE","CPI","TOT","AGRWTH","M","2016-05",0.0996016,
"CZE","CPI","TOT","AGRWTH","M","2016-06",0.09950249,
"CZE","CPI","TOT","AGRWTH","M","2016-07",0.498008,
"CZE","CPI","TOT","AGRWTH","M","2016-08",0.5988024,
"CZE","CPI","TOT","AGRWTH","M","2016-09",0.5,
"CZE","CPI","TOT","AGRWTH","M","2016-10",0.8,
"CZE","CPI","TOT","AGRWTH","M","2016-11",1.606426,
"CZE","CPI","TOT","AGRWTH","M","2016-12",2.01005,
"CZE","CPI","TOT","AGRWTH","M","2017-01",2.197802,
"CZE","CPI","TOT","AGRWTH","M","2017-02",2.49501,
"CZE","CPI","TOT","AGRWTH","M","2017-03",2.597403,
"CZE","CPI","TOT","AGRWTH","M","2017-04",1.986097,
"CZE","CPI","TOT","AGRWTH","M","2017-05",2.38806,
"CZE","CPI","TOT","AGRWTH","M","2017-06",2.286282,
"CZE","CPI","TOT","AGRWTH","M","2017-07",2.477701,
"CZE","CPI","TOT","AGRWTH","M","2017-08",2.480159,
"CZE","CPI","TOT","AGRWTH","M","2017-09",2.686567,
"CZE","CPI","TOT","AGRWTH","M","2017-10",2.876984,
"CZE","CPI","TOT","AGRWTH","M","2017-11",2.56917,
"CZE","CPI","TOT","AGRWTH","M","2017-12",2.364532,
"CZE","CPI","TOT","AGRWTH","M","2018-01",2.150538,
"CZE","CPI","TOT","AGRWTH","M","2018-02",1.752678,
"CZE","CPI","TOT","AGRWTH","M","2018-03",1.655307,
"CZE","CPI","TOT","AGRWTH","M","2018-04",1.94742,
"CZE","CPI","TOT","AGRWTH","M","2018-05",2.23518,
"CZE","CPI","TOT","AGRWTH","M","2018-06",2.623907,
"CZE","CPI","TOT","AGRWTH","M","2018-07",2.321083,
"CZE","CPI","TOT","AGRWTH","M","2018-08",2.516941,
"CZE","CPI","TOT","AGRWTH","M","2018-09",2.325581,
"CZE","CPI","TOT","AGRWTH","M","2018-10",2.217936,
"CZE","CPI","TOT","AGRWTH","M","2018-11",2.023121,
"CZE","CPI","TOT","AGRWTH","M","2018-12",2.021174,
"CZE","CPI","TOT","AGRWTH","M","2019-01",2.488038,
"CZE","CPI","TOT","AGRWTH","M","2019-02",2.679426,
"CZE","CPI","TOT","AGRWTH","M","2019-03",2.969349,
"CZE","CPI","TOT","AGRWTH","M","2019-04",2.769819,
"CZE","CPI","TOT","AGRWTH","M","2019-05",2.946768,
"CZE","CPI","TOT","AGRWTH","M","2019-06",2.746212,
"CZE","CPI","TOT","AGRWTH","M","2019-07",2.930057,
"DNK","CPI","TOT","AGRWTH","M","2003-02",2.777778,
"DNK","CPI","TOT","AGRWTH","M","2003-03",2.885822,
"DNK","CPI","TOT","AGRWTH","M","2003-04",2.375,
"DNK","CPI","TOT","AGRWTH","M","2003-05",2.25,
"DNK","CPI","TOT","AGRWTH","M","2003-06",2.25,
"DNK","CPI","TOT","AGRWTH","M","2003-07",1.879699,
"DNK","CPI","TOT","AGRWTH","M","2003-08",1.75219,
"DNK","CPI","TOT","AGRWTH","M","2003-09",1.867995,
"DNK","CPI","TOT","AGRWTH","M","2003-10",1.36646,
"DNK","CPI","TOT","AGRWTH","M","2003-11",1.614907,
"DNK","CPI","TOT","AGRWTH","M","2003-12",1.36646,
"DNK","CPI","TOT","AGRWTH","M","2004-01",1.240695,
"DNK","CPI","TOT","AGRWTH","M","2004-02",0.982801,
"DNK","CPI","TOT","AGRWTH","M","2004-03",0.6097561,
"DNK","CPI","TOT","AGRWTH","M","2004-04",0.8547009,
"DNK","CPI","TOT","AGRWTH","M","2004-05",1.344743,
"DNK","CPI","TOT","AGRWTH","M","2004-06",1.100245,
"DNK","CPI","TOT","AGRWTH","M","2004-07",1.353014,
"DNK","CPI","TOT","AGRWTH","M","2004-08",1.107011,
"DNK","CPI","TOT","AGRWTH","M","2004-09",1.100245,
"DNK","CPI","TOT","AGRWTH","M","2004-10",1.715686,
"DNK","CPI","TOT","AGRWTH","M","2004-11",1.222494,
"DNK","CPI","TOT","AGRWTH","M","2004-12",1.22549,
"DNK","CPI","TOT","AGRWTH","M","2005-01",0.9803922,
"DNK","CPI","TOT","AGRWTH","M","2005-02",1.216545,
"DNK","CPI","TOT","AGRWTH","M","2005-03",1.454545,
"DNK","CPI","TOT","AGRWTH","M","2005-04",1.815981,
"DNK","CPI","TOT","AGRWTH","M","2005-05",1.447527,
"DNK","CPI","TOT","AGRWTH","M","2005-06",1.813785,
"DNK","CPI","TOT","AGRWTH","M","2005-07",2.063107,
"DNK","CPI","TOT","AGRWTH","M","2005-08",2.311435,
"DNK","CPI","TOT","AGRWTH","M","2005-09",2.41838,
"DNK","CPI","TOT","AGRWTH","M","2005-10",2.048193,
"DNK","CPI","TOT","AGRWTH","M","2005-11",1.932367,
"DNK","CPI","TOT","AGRWTH","M","2005-12",2.300242,
"DNK","CPI","TOT","AGRWTH","M","2006-01",2.184466,
"DNK","CPI","TOT","AGRWTH","M","2006-02",2.163461,
"DNK","CPI","TOT","AGRWTH","M","2006-03",1.911589,
"DNK","CPI","TOT","AGRWTH","M","2006-04",1.902497,
"DNK","CPI","TOT","AGRWTH","M","2006-05",2.021403,
"DNK","CPI","TOT","AGRWTH","M","2006-06",2.137767,
"DNK","CPI","TOT","AGRWTH","M","2006-07",2.021403,
"DNK","CPI","TOT","AGRWTH","M","2006-08",2.021403,
"DNK","CPI","TOT","AGRWTH","M","2006-09",1.652893,
"DNK","CPI","TOT","AGRWTH","M","2006-10",1.534829,
"DNK","CPI","TOT","AGRWTH","M","2006-11",1.777251,
"DNK","CPI","TOT","AGRWTH","M","2006-12",1.775148,
"DNK","CPI","TOT","AGRWTH","M","2007-01",1.781473,
"DNK","CPI","TOT","AGRWTH","M","2007-02",1.882353,
